year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2019,5,WN,Southwest Airlines,MCI,"Kansas City, MO: Kansas City International",2087.00,411.00,144.41,5.63,55.51,0.69,204.75,74.00,12.00,24006.00,8053.00,519.00,2004.00,27.00,13403.00
2019,5,YV,Mesa Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",112.00,27.00,12.89,2.56,4.62,0.00,6.93,5.00,1.00,2139.00,1208.00,318.00,288.00,0.00,325.00
2019,5,YX,Republic Airline,MCI,"Kansas City, MO: Kansas City International",458.00,92.00,19.83,5.66,43.22,0.00,23.29,4.00,2.00,5292.00,1083.00,695.00,1790.00,0.00,1724.00
2019,4,9E,Endeavor Air Inc.,MCI,"Kansas City, MO: Kansas City International",255.00,52.00,18.63,0.48,7.02,0.00,25.87,5.00,0.00,4436.00,1348.00,82.00,564.00,0.00,2442.00
2019,4,AA,American Airlines Network,MCI,"Kansas City, MO: Kansas City International",415.00,92.00,33.89,4.83,15.73,0.00,37.55,14.00,0.00,5764.00,1919.00,1023.00,723.00,0.00,2099.00
2019,4,AS,Alaska Airlines Network,MCI,"Kansas City, MO: Kansas City International",56.00,4.00,1.79,0.00,0.64,0.00,1.57,0.00,0.00,129.00,45.00,0.00,29.00,0.00,55.00
2019,4,AX,Trans States Airlines,MCI,"Kansas City, MO: Kansas City International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,4,CP,Compass Airlines,MCI,"Kansas City, MO: Kansas City International",21.00,5.00,3.09,0.00,0.48,0.00,1.43,0.00,0.00,422.00,365.00,0.00,12.00,0.00,45.00
2019,4,DL,Delta Air Lines Network,MCI,"Kansas City, MO: Kansas City International",617.00,61.00,27.25,3.00,10.92,0.00,19.83,3.00,1.00,3936.00,1630.00,722.00,364.00,0.00,1220.00
2019,4,EV,ExpressJet Airlines LLC,MCI,"Kansas City, MO: Kansas City International",55.00,11.00,4.43,0.00,3.88,0.00,2.69,2.00,0.00,662.00,320.00,0.00,150.00,0.00,192.00
2019,4,F9,Frontier Airlines,MCI,"Kansas City, MO: Kansas City International",13.00,2.00,1.13,0.00,0.87,0.00,0.00,0.00,0.00,57.00,34.00,0.00,23.00,0.00,0.00
2019,4,G4,Allegiant Air,MCI,"Kansas City, MO: Kansas City International",20.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,123.00,123.00,0.00,0.00,0.00,0.00
2019,4,G7,GoJet Airlines LLC d/b/a United Express,MCI,"Kansas City, MO: Kansas City International",60.00,10.00,2.52,0.65,1.01,0.00,5.82,2.00,0.00,1115.00,125.00,81.00,106.00,0.00,803.00
2019,4,MQ,Envoy Air,MCI,"Kansas City, MO: Kansas City International",18.00,3.00,0.68,1.00,0.93,0.00,0.39,2.00,0.00,67.00,19.00,16.00,23.00,0.00,9.00
2019,4,NK,Spirit Airlines,MCI,"Kansas City, MO: Kansas City International",137.00,20.00,3.98,0.38,7.19,0.00,8.45,3.00,0.00,1314.00,158.00,8.00,503.00,0.00,645.00
2019,4,OH,PSA Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",29.00,5.00,2.40,0.00,1.48,0.00,1.13,0.00,0.00,422.00,285.00,0.00,64.00,0.00,73.00
2019,4,OO,SkyWest Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",291.00,51.00,20.37,0.64,13.58,0.00,16.41,18.00,0.00,3199.00,1374.00,18.00,479.00,0.00,1328.00
2019,4,UA,United Air Lines Network,MCI,"Kansas City, MO: Kansas City International",196.00,36.00,10.07,2.03,9.12,0.00,14.77,3.00,0.00,2191.00,671.00,112.00,282.00,0.00,1126.00
2019,4,WN,Southwest Airlines,MCI,"Kansas City, MO: Kansas City International",2068.00,364.00,142.29,4.21,51.32,1.38,164.80,88.00,1.00,18938.00,6918.00,332.00,1893.00,25.00,9770.00
2019,4,YV,Mesa Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",90.00,14.00,6.00,1.00,3.00,0.00,4.00,2.00,0.00,1629.00,487.00,32.00,153.00,0.00,957.00
2019,4,YX,Republic Airline,MCI,"Kansas City, MO: Kansas City International",353.00,65.00,19.65,0.56,20.62,0.00,24.17,8.00,0.00,3166.00,845.00,19.00,634.00,0.00,1668.00
2019,3,UA,United Air Lines Network,MCI,"Kansas City, MO: Kansas City International",141.00,33.00,2.49,0.42,6.67,0.00,23.42,2.00,0.00,2292.00,198.00,58.00,299.00,0.00,1737.00
2019,3,WN,Southwest Airlines,MCI,"Kansas City, MO: Kansas City International",2204.00,335.00,137.66,0.50,36.43,1.00,159.41,82.00,0.00,16476.00,6910.00,11.00,1177.00,21.00,8357.00
2019,3,YV,Mesa Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",155.00,34.00,17.51,1.47,8.31,0.00,6.70,3.00,0.00,1917.00,941.00,55.00,173.00,0.00,748.00
2019,3,YX,Republic Airline,MCI,"Kansas City, MO: Kansas City International",293.00,42.00,11.92,1.24,19.96,0.00,8.87,2.00,1.00,2200.00,923.00,53.00,717.00,0.00,507.00
2019,3,ZW,Air Wisconsin Airlines Corp,MCI,"Kansas City, MO: Kansas City International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,3,9E,Endeavor Air Inc.,MCI,"Kansas City, MO: Kansas City International",203.00,28.00,9.16,0.48,5.41,0.00,12.95,4.00,0.00,1811.00,649.00,29.00,228.00,0.00,905.00
2019,3,AA,American Airlines Network,MCI,"Kansas City, MO: Kansas City International",398.00,88.00,31.29,2.63,15.27,0.00,38.81,9.00,0.00,5186.00,1741.00,122.00,395.00,0.00,2928.00
2019,3,AS,Alaska Airlines Network,MCI,"Kansas City, MO: Kansas City International",57.00,10.00,1.00,0.24,4.61,0.00,4.16,0.00,1.00,242.00,29.00,8.00,106.00,0.00,99.00
2019,3,AX,Trans States Airlines,MCI,"Kansas City, MO: Kansas City International",1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,251.00,251.00,0.00,0.00,0.00,0.00
2019,3,CP,Compass Airlines,MCI,"Kansas City, MO: Kansas City International",22.00,10.00,5.10,0.77,0.15,0.00,3.98,0.00,0.00,818.00,447.00,118.00,18.00,0.00,235.00
2019,3,DL,Delta Air Lines Network,MCI,"Kansas City, MO: Kansas City International",595.00,66.00,32.41,1.00,18.87,0.00,13.72,0.00,0.00,2615.00,1372.00,25.00,597.00,0.00,621.00
2019,3,EV,ExpressJet Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",65.00,12.00,6.37,0.00,4.65,0.00,0.98,2.00,0.00,639.00,369.00,0.00,212.00,0.00,58.00
2019,3,F9,Frontier Airlines,MCI,"Kansas City, MO: Kansas City International",13.00,4.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00,271.00,0.00,157.00,114.00,0.00,0.00
2019,3,G4,Allegiant Air,MCI,"Kansas City, MO: Kansas City International",31.00,5.00,2.84,0.00,1.02,0.00,1.13,0.00,0.00,293.00,203.00,0.00,45.00,0.00,45.00
2019,3,G7,GoJet Airlines LLC d/b/a United Express,MCI,"Kansas City, MO: Kansas City International",103.00,28.00,8.15,0.01,3.06,0.00,16.78,1.00,0.00,2160.00,570.00,1.00,215.00,0.00,1374.00
2019,3,MQ,Envoy Air,MCI,"Kansas City, MO: Kansas City International",82.00,10.00,2.52,0.15,5.13,0.00,2.19,1.00,0.00,572.00,214.00,11.00,202.00,0.00,145.00
2019,3,NK,Spirit Airlines,MCI,"Kansas City, MO: Kansas City International",142.00,13.00,3.94,0.39,6.44,0.00,2.22,0.00,1.00,530.00,272.00,22.00,186.00,0.00,50.00
2019,3,OH,PSA Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",36.00,3.00,1.57,0.00,0.69,0.00,0.74,0.00,0.00,85.00,37.00,0.00,13.00,0.00,35.00
2019,3,OO,SkyWest Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",308.00,55.00,17.58,0.60,14.96,0.00,21.86,8.00,0.00,4805.00,2410.00,9.00,483.00,0.00,1903.00
2019,2,9E,Endeavor Air Inc.,MCI,"Kansas City, MO: Kansas City International",89.00,23.00,3.27,3.79,10.31,0.00,5.63,4.00,1.00,2105.00,394.00,724.00,446.00,0.00,541.00
2019,2,AA,American Airlines Network,MCI,"Kansas City, MO: Kansas City International",363.00,86.00,22.21,1.29,23.05,0.21,39.25,1.00,0.00,4353.00,1237.00,70.00,680.00,8.00,2358.00
2019,2,AS,Alaska Airlines Network,MCI,"Kansas City, MO: Kansas City International",52.00,12.00,4.02,0.56,3.53,0.00,3.89,5.00,0.00,567.00,168.00,44.00,160.00,0.00,195.00
2019,2,CP,Compass Airlines,MCI,"Kansas City, MO: Kansas City International",24.00,9.00,2.64,1.96,1.32,0.00,3.09,3.00,0.00,1593.00,113.00,1027.00,75.00,0.00,378.00
2019,2,DL,Delta Air Lines Network,MCI,"Kansas City, MO: Kansas City International",503.00,84.00,26.70,4.27,28.52,0.00,24.51,0.00,0.00,6510.00,1645.00,1318.00,1033.00,0.00,2514.00
2019,2,EV,ExpressJet Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",26.00,5.00,2.89,0.00,1.18,0.00,0.93,0.00,0.00,1184.00,953.00,0.00,117.00,0.00,114.00
2019,2,F9,Frontier Airlines,MCI,"Kansas City, MO: Kansas City International",16.00,4.00,2.33,0.00,0.67,0.00,1.00,0.00,0.00,237.00,91.00,0.00,43.00,0.00,103.00
2019,2,G4,Allegiant Air,MCI,"Kansas City, MO: Kansas City International",23.00,8.00,4.55,0.00,1.40,0.00,2.05,0.00,0.00,474.00,301.00,0.00,58.00,0.00,115.00
2019,2,G7,GoJet Airlines LLC d/b/a United Express,MCI,"Kansas City, MO: Kansas City International",81.00,23.00,4.86,0.19,6.94,0.00,11.00,6.00,0.00,1459.00,213.00,13.00,311.00,0.00,922.00
2019,2,MQ,Envoy Air,MCI,"Kansas City, MO: Kansas City International",89.00,25.00,4.49,1.34,13.98,0.00,5.19,5.00,0.00,971.00,151.00,126.00,398.00,0.00,296.00
2019,2,NK,Spirit Airlines,MCI,"Kansas City, MO: Kansas City International",117.00,16.00,5.39,0.99,4.95,0.00,4.67,1.00,0.00,1070.00,462.00,115.00,245.00,0.00,248.00
2019,2,OH,PSA Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",30.00,4.00,0.95,0.00,2.92,0.00,0.14,0.00,0.00,112.00,34.00,0.00,73.00,0.00,5.00
2019,2,OO,SkyWest Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",296.00,92.00,23.84,4.30,39.19,0.00,24.66,14.00,0.00,5309.00,1632.00,496.00,1539.00,0.00,1642.00
2019,2,UA,United Air Lines Network,MCI,"Kansas City, MO: Kansas City International",127.00,32.00,9.91,0.80,6.50,0.00,14.79,1.00,0.00,1807.00,635.00,61.00,236.00,0.00,875.00
2019,2,WN,Southwest Airlines,MCI,"Kansas City, MO: Kansas City International",1807.00,379.00,137.08,2.21,69.70,1.98,168.03,115.00,2.00,20888.00,8413.00,98.00,2428.00,399.00,9550.00
2019,2,YV,Mesa Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",137.00,30.00,12.11,1.91,7.25,0.00,8.72,5.00,0.00,2964.00,1622.00,303.00,206.00,0.00,833.00
2019,2,YX,Republic Airline,MCI,"Kansas City, MO: Kansas City International",323.00,78.00,12.22,3.29,45.97,0.00,16.52,21.00,1.00,4329.00,789.00,979.00,1457.00,0.00,1104.00
2019,1,AS,Alaska Airlines Network,MCI,"Kansas City, MO: Kansas City International",59.00,7.00,1.00,0.82,5.18,0.00,0.00,0.00,0.00,159.00,19.00,14.00,126.00,0.00,0.00
2019,1,CP,Compass Airlines,MCI,"Kansas City, MO: Kansas City International",23.00,11.00,5.54,0.00,1.87,0.00,3.58,0.00,1.00,634.00,345.00,0.00,82.00,0.00,207.00
2019,1,DL,Delta Air Lines Network,MCI,"Kansas City, MO: Kansas City International",548.00,66.00,22.38,3.74,20.90,1.00,17.98,2.00,3.00,3130.00,1298.00,346.00,589.00,23.00,874.00
2019,1,EV,ExpressJet Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",74.00,11.00,4.89,0.47,4.37,0.00,1.28,1.00,0.00,1358.00,911.00,43.00,222.00,0.00,182.00
2019,1,F9,Frontier Airlines,MCI,"Kansas City, MO: Kansas City International",18.00,1.00,0.00,0.00,0.02,0.00,0.98,0.00,0.00,103.00,0.00,0.00,2.00,0.00,101.00
2019,1,G4,Allegiant Air,MCI,"Kansas City, MO: Kansas City International",23.00,4.00,1.58,0.00,0.93,0.00,1.49,0.00,0.00,180.00,53.00,0.00,53.00,0.00,74.00
2019,1,G7,GoJet Airlines LLC d/b/a United Express,MCI,"Kansas City, MO: Kansas City International",46.00,12.00,2.52,1.16,2.39,0.00,5.93,5.00,0.00,936.00,204.00,133.00,119.00,0.00,480.00
2019,1,MQ,Envoy Air,MCI,"Kansas City, MO: Kansas City International",123.00,29.00,2.96,7.85,13.43,0.00,4.75,17.00,0.00,1674.00,124.00,383.00,606.00,0.00,561.00
2019,1,NK,Spirit Airlines,MCI,"Kansas City, MO: Kansas City International",132.00,20.00,2.22,1.00,13.14,0.00,3.64,1.00,0.00,741.00,164.00,41.00,403.00,0.00,133.00
2019,1,OH,PSA Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",32.00,2.00,0.28,0.00,0.00,0.00,1.72,0.00,0.00,107.00,19.00,0.00,0.00,0.00,88.00
2019,1,OO,SkyWest Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",276.00,78.00,17.36,2.72,35.27,0.00,22.65,12.00,1.00,3894.00,1008.00,134.00,1317.00,0.00,1435.00
2019,1,9E,Endeavor Air Inc.,MCI,"Kansas City, MO: Kansas City International",97.00,26.00,2.50,0.60,6.83,0.00,16.07,1.00,1.00,1959.00,344.00,21.00,273.00,0.00,1321.00
2019,1,AA,American Airlines Network,MCI,"Kansas City, MO: Kansas City International",403.00,78.00,32.41,4.35,19.52,0.00,21.72,5.00,2.00,3424.00,1464.00,227.00,643.00,0.00,1090.00
2019,1,UA,United Air Lines Network,MCI,"Kansas City, MO: Kansas City International",161.00,33.00,11.37,2.71,6.59,0.00,12.33,3.00,1.00,2216.00,823.00,210.00,282.00,0.00,901.00
2019,1,WN,Southwest Airlines,MCI,"Kansas City, MO: Kansas City International",2027.00,290.00,96.37,5.74,46.47,0.00,141.42,79.00,9.00,12625.00,4372.00,216.00,1451.00,0.00,6586.00
2019,1,YV,Mesa Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",120.00,34.00,14.47,4.00,7.35,0.00,8.18,5.00,0.00,4777.00,1705.00,2058.00,230.00,0.00,784.00
2019,1,YX,Republic Airline,MCI,"Kansas City, MO: Kansas City International",369.00,79.00,17.85,8.50,31.91,0.00,20.75,16.00,2.00,8484.00,1763.00,3176.00,1267.00,0.00,2278.00
2019,1,ZW,Air Wisconsin Airlines Corp,MCI,"Kansas City, MO: Kansas City International",7.00,3.00,1.28,0.00,1.33,0.00,0.39,0.00,0.00,180.00,57.00,0.00,69.00,0.00,54.00
